CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
4359e12d5d64,nms-api-app,1.87%,47.43MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,6
83d0496cd3f3,nms-front-app,0.00%,27.8MiB/31.09GiB,0.09%,26.5kB/9.79kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,100.03%,758.5MiB/31.09GiB,2.38%,30.4MB/30.9MB,298MB/314MB,54
a89bf687d13c,r_agent,0.11%,138.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
4359e12d5d64,nms-api-app,1.77%,46.94MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,7
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,26.9kB/10kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,169.12%,758.6MiB/31.09GiB,2.38%,31.2MB/31.7MB,298MB/320MB,54
a89bf687d13c,r_agent,0.11%,139MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
4359e12d5d64,nms-api-app,1.20%,47.24MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,7
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,27kB/10.1kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,130.29%,763.2MiB/31.09GiB,2.40%,36.5MB/37.5MB,298MB/364MB,54
a89bf687d13c,r_agent,0.19%,139.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
4359e12d5d64,nms-api-app,1.44%,46.76MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,5
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,27kB/10.1kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,181.53%,763.1MiB/31.09GiB,2.40%,36.7MB/37.6MB,298MB/365MB,54
a89bf687d13c,r_agent,0.35%,139.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.21%,4.238MiB/31.09GiB,0.01%,12.1kB/5.9kB,0B/0B,1
5202830792c1,oai-ausf,0.16%,3.383MiB/31.09GiB,0.01%,7.29kB/0B,0B/0B,7
b6700381562a,oai-amf,0.00%,5.051MiB/31.09GiB,0.02%,8.85kB/1.76kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,5.973MiB/31.09GiB,0.02%,10.7kB/2.68kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,8.188MiB/31.09GiB,0.03%,8.63kB/1.28kB,0B/0B,15
7218321e4e90,oai-udm,0.14%,4.027MiB/31.09GiB,0.01%,7.71kB/0B,0B/0B,7
125fb38de96f,cn-agent,0.21%,36.02MiB/31.09GiB,0.11%,54.6kB/24.4kB,0B/0B,3
ae395bc92632,oai-nrf,0.15%,3.984MiB/31.09GiB,0.01%,13kB/5.25kB,0B/0B,7
e915d098e124,mysql,11.80%,24.3MiB/31.09GiB,0.08%,13.6kB/4.16kB,65.5kB/262MB,1
b2bc12d8ebed,oai-ext-dn,0.00%,2.754MiB/31.09GiB,0.01%,8.18kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.73%,47.03MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,6
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,27kB/10.1kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,154.50%,763.1MiB/31.09GiB,2.40%,36.9MB/37.8MB,298MB/367MB,54
a89bf687d13c,r_agent,0.60%,139.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.21%,7.023MiB/31.09GiB,0.02%,25.9kB/14.8kB,0B/0B,7
5202830792c1,oai-ausf,0.16%,5.723MiB/31.09GiB,0.02%,7.88kB/0B,0B/0B,7
b6700381562a,oai-amf,0.00%,7.609MiB/31.09GiB,0.02%,10.7kB/2.64kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,8.137MiB/31.09GiB,0.03%,11.7kB/3.4kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,9.797MiB/31.09GiB,0.03%,9.65kB/1.97kB,0B/0B,15
7218321e4e90,oai-udm,0.16%,6.316MiB/31.09GiB,0.02%,8.37kB/0B,0B/0B,7
125fb38de96f,cn-agent,0.01%,37.25MiB/31.09GiB,0.12%,135kB/69.3kB,0B/0B,1
ae395bc92632,oai-nrf,0.14%,5.996MiB/31.09GiB,0.02%,14.9kB/5.99kB,0B/0B,7
e915d098e124,mysql,0.18%,398.5MiB/31.09GiB,1.25%,36kB/59.2kB,184kB/277MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,3.812MiB/31.09GiB,0.01%,8.77kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.01%,46.79MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,27kB/10.1kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,149.12%,763.2MiB/31.09GiB,2.40%,37.1MB/38MB,298MB/369MB,54
a89bf687d13c,r_agent,0.64%,139.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.19%,8.273MiB/31.09GiB,0.03%,26.3kB/14.8kB,0B/0B,7
5202830792c1,oai-ausf,0.15%,7.207MiB/31.09GiB,0.02%,8.36kB/0B,0B/0B,7
b6700381562a,oai-amf,0.02%,9.508MiB/31.09GiB,0.03%,12.4kB/3.51kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,9.508MiB/31.09GiB,0.03%,12.6kB/4.12kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,10.61MiB/31.09GiB,0.03%,10.6kB/2.66kB,0B/0B,15
7218321e4e90,oai-udm,0.16%,7.445MiB/31.09GiB,0.02%,8.78kB/0B,0B/0B,7
125fb38de96f,cn-agent,1.52%,37.71MiB/31.09GiB,0.12%,177kB/89.7kB,0B/0B,1
ae395bc92632,oai-nrf,0.18%,7.547MiB/31.09GiB,0.02%,16.6kB/6.72kB,0B/0B,7
e915d098e124,mysql,0.29%,399MiB/31.09GiB,1.25%,50.8kB/95.7kB,184kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,4.492MiB/31.09GiB,0.01%,9.25kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.13%,46.79MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.01%,27.82MiB/31.09GiB,0.09%,27.2kB/10.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,167.19%,763.2MiB/31.09GiB,2.40%,37.3MB/38.2MB,298MB/370MB,54
a89bf687d13c,r_agent,0.46%,139.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.14%,8.273MiB/31.09GiB,0.03%,26.4kB/14.8kB,0B/0B,7
5202830792c1,oai-ausf,0.17%,7.207MiB/31.09GiB,0.02%,8.36kB/0B,0B/0B,7
b6700381562a,oai-amf,0.00%,9.543MiB/31.09GiB,0.03%,13kB/3.95kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,9.508MiB/31.09GiB,0.03%,12.6kB/4.12kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,10.61MiB/31.09GiB,0.03%,10.6kB/2.66kB,0B/0B,15
7218321e4e90,oai-udm,0.21%,7.445MiB/31.09GiB,0.02%,8.78kB/0B,0B/0B,7
125fb38de96f,cn-agent,0.01%,37.83MiB/31.09GiB,0.12%,216kB/108kB,0B/0B,1
ae395bc92632,oai-nrf,0.27%,7.547MiB/31.09GiB,0.02%,16.7kB/6.72kB,0B/0B,7
e915d098e124,mysql,0.19%,399.1MiB/31.09GiB,1.25%,65.2kB/132kB,184kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,4.492MiB/31.09GiB,0.01%,9.25kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.22%,46.8MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,27.4kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,133.13%,763.2MiB/31.09GiB,2.40%,37.5MB/38.4MB,298MB/372MB,54
a89bf687d13c,r_agent,0.37%,139.3MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.19%,9.324MiB/31.09GiB,0.03%,27.6kB/14.8kB,0B/0B,7
5202830792c1,oai-ausf,0.17%,8.234MiB/31.09GiB,0.03%,9.78kB/0B,0B/0B,7
b6700381562a,oai-amf,0.02%,11.46MiB/31.09GiB,0.04%,16.2kB/5.44kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,10.32MiB/31.09GiB,0.03%,14.5kB/4.88kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,11.88MiB/31.09GiB,0.04%,12.4kB/3.39kB,0B/0B,15
7218321e4e90,oai-udm,0.13%,8.875MiB/31.09GiB,0.03%,10.2kB/0B,0B/0B,7
125fb38de96f,cn-agent,0.36%,37.73MiB/31.09GiB,0.12%,258kB/128kB,0B/0B,1
ae395bc92632,oai-nrf,0.14%,8.902MiB/31.09GiB,0.03%,19.3kB/7.46kB,0B/0B,7
e915d098e124,mysql,0.36%,399.2MiB/31.09GiB,1.25%,80.9kB/169kB,184kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,5.09MiB/31.09GiB,0.02%,10.7kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.86%,47.13MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,136.71%,763.2MiB/31.09GiB,2.40%,37.7MB/38.6MB,298MB/374MB,54
a89bf687d13c,r_agent,0.59%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.22%,10.29MiB/31.09GiB,0.03%,27.7kB/14.8kB,0B/0B,7
5202830792c1,oai-ausf,0.33%,8.992MiB/31.09GiB,0.03%,9.78kB/0B,0B/0B,7
b6700381562a,oai-amf,0.00%,12.27MiB/31.09GiB,0.04%,16.9kB/5.88kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,11.34MiB/31.09GiB,0.04%,14.9kB/5.59kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,13.19MiB/31.09GiB,0.04%,12.9kB/4.08kB,0B/0B,15
7218321e4e90,oai-udm,0.31%,9.629MiB/31.09GiB,0.03%,10.2kB/0B,0B/0B,7
125fb38de96f,cn-agent,0.01%,37.74MiB/31.09GiB,0.12%,297kB/147kB,0B/0B,1
ae395bc92632,oai-nrf,0.38%,9.438MiB/31.09GiB,0.03%,20.6kB/8.2kB,0B/0B,7
e915d098e124,mysql,0.12%,399.5MiB/31.09GiB,1.25%,95.2kB/205kB,184kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,5.469MiB/31.09GiB,0.02%,10.7kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.15%,46.9MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,144.44%,763.2MiB/31.09GiB,2.40%,37.8MB/38.8MB,298MB/375MB,54
a89bf687d13c,r_agent,0.58%,139.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.30%,11.33MiB/31.09GiB,0.04%,27.7kB/14.8kB,0B/0B,7
5202830792c1,oai-ausf,0.26%,9.457MiB/31.09GiB,0.03%,9.78kB/0B,0B/0B,7
b6700381562a,oai-amf,0.02%,12.82MiB/31.09GiB,0.04%,18.1kB/6.75kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,12.42MiB/31.09GiB,0.04%,15.3kB/6.31kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,14.09MiB/31.09GiB,0.04%,13.3kB/4.77kB,0B/0B,15
7218321e4e90,oai-udm,0.25%,10.71MiB/31.09GiB,0.03%,10.2kB/0B,0B/0B,7
125fb38de96f,cn-agent,1.85%,37.96MiB/31.09GiB,0.12%,348kB/172kB,0B/0B,1
ae395bc92632,oai-nrf,0.23%,10.31MiB/31.09GiB,0.03%,21.9kB/8.94kB,0B/0B,7
e915d098e124,mysql,0.43%,399.6MiB/31.09GiB,1.26%,113kB/251kB,184kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,6.312MiB/31.09GiB,0.02%,10.7kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.49%,46.81MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,195.15%,763.2MiB/31.09GiB,2.40%,38.1MB/39MB,298MB/377MB,54
a89bf687d13c,r_agent,0.70%,139.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.23%,11.32MiB/31.09GiB,0.04%,44.9kB/21.9kB,0B/0B,7
5202830792c1,oai-ausf,0.23%,9.711MiB/31.09GiB,0.03%,13.9kB/4.09kB,0B/0B,7
b6700381562a,oai-amf,0.00%,13.28MiB/31.09GiB,0.04%,24.6kB/12.2kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,12.45MiB/31.09GiB,0.04%,17.2kB/7.85kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,14.09MiB/31.09GiB,0.04%,13.5kB/4.81kB,0B/0B,15
7218321e4e90,oai-udm,0.20%,11MiB/31.09GiB,0.03%,16.7kB/6.73kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,37.85MiB/31.09GiB,0.12%,378kB/186kB,0B/0B,1
ae395bc92632,oai-nrf,0.21%,10.31MiB/31.09GiB,0.03%,22.2kB/8.94kB,0B/0B,7
e915d098e124,mysql,0.16%,400.3MiB/31.09GiB,1.26%,127kB/290kB,201kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,6.312MiB/31.09GiB,0.02%,10.8kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.34%,46.89MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,143.67%,763.3MiB/31.09GiB,2.40%,38.2MB/39.2MB,298MB/380MB,54
a89bf687d13c,r_agent,1.16%,139.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.31%,11.87MiB/31.09GiB,0.04%,45.5kB/21.9kB,0B/0B,7
5202830792c1,oai-ausf,0.16%,10.13MiB/31.09GiB,0.03%,14.5kB/4.09kB,0B/0B,7
b6700381562a,oai-amf,0.02%,13.54MiB/31.09GiB,0.04%,26.5kB/13.6kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,12.95MiB/31.09GiB,0.04%,18.3kB/8.67kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,14.68MiB/31.09GiB,0.05%,14.6kB/5.54kB,0B/0B,15
7218321e4e90,oai-udm,0.23%,11.18MiB/31.09GiB,0.04%,17.4kB/6.73kB,0B/0B,7
125fb38de96f,cn-agent,0.69%,38.04MiB/31.09GiB,0.12%,429kB/210kB,0B/0B,1
ae395bc92632,oai-nrf,0.21%,10.57MiB/31.09GiB,0.03%,24.1kB/9.68kB,0B/0B,7
e915d098e124,mysql,0.43%,400.5MiB/31.09GiB,1.26%,146kB/336kB,201kB/278MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,6.965MiB/31.09GiB,0.02%,11.4kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.09%,47.56MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,6
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,167.76%,763.3MiB/31.09GiB,2.40%,38.4MB/39.4MB,298MB/382MB,54
a89bf687d13c,r_agent,0.24%,139.3MiB/31.09GiB,0.44%,0B/0B,58MB/0B,50
ef3f5b7d89cf,oai-udr,0.35%,12.41MiB/31.09GiB,0.04%,62.4kB/29kB,0B/0B,7
5202830792c1,oai-ausf,0.38%,10.7MiB/31.09GiB,0.03%,18.6kB/8.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,14.8MiB/31.09GiB,0.05%,30.6kB/17.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,13.55MiB/31.09GiB,0.04%,18.8kB/9.44kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,14.98MiB/31.09GiB,0.05%,15.1kB/6.23kB,0B/0B,15
7218321e4e90,oai-udm,0.32%,11.75MiB/31.09GiB,0.04%,23.7kB/13.4kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,37.93MiB/31.09GiB,0.12%,459kB/225kB,0B/0B,1
ae395bc92632,oai-nrf,0.44%,10.98MiB/31.09GiB,0.03%,25.4kB/10.4kB,0B/0B,7
e915d098e124,mysql,0.36%,400.9MiB/31.09GiB,1.26%,159kB/376kB,201kB/279MB,39
b2bc12d8ebed,oai-ext-dn,0.00%,7.23MiB/31.09GiB,0.02%,11.5kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.55%,47.02MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,161.67%,763.2MiB/31.09GiB,2.40%,38.6MB/39.6MB,298MB/384MB,54
a89bf687d13c,r_agent,0.73%,139.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.17%,12.95MiB/31.09GiB,0.04%,62.4kB/29kB,0B/0B,7
5202830792c1,oai-ausf,0.20%,11.5MiB/31.09GiB,0.04%,18.6kB/8.1kB,0B/0B,7
b6700381562a,oai-amf,0.02%,15.53MiB/31.09GiB,0.05%,31.8kB/19.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,13.99MiB/31.09GiB,0.04%,19.2kB/10.2kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,15.34MiB/31.09GiB,0.05%,15.5kB/6.91kB,0B/0B,15
7218321e4e90,oai-udm,0.29%,11.88MiB/31.09GiB,0.04%,23.7kB/13.4kB,0B/0B,7
125fb38de96f,cn-agent,1.53%,38.16MiB/31.09GiB,0.12%,501kB/245kB,0B/0B,1
ae395bc92632,oai-nrf,0.26%,11.87MiB/31.09GiB,0.04%,26.8kB/11.2kB,0B/0B,7
e915d098e124,mysql,0.27%,401.2MiB/31.09GiB,1.26%,174kB/412kB,201kB/279MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,7.562MiB/31.09GiB,0.02%,11.5kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.93%,47.16MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,147.61%,763.2MiB/31.09GiB,2.40%,38.8MB/39.8MB,298MB/386MB,54
a89bf687d13c,r_agent,0.69%,139.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.35%,12.95MiB/31.09GiB,0.04%,79.4kB/36.1kB,0B/0B,7
5202830792c1,oai-ausf,0.29%,11.51MiB/31.09GiB,0.04%,22.6kB/12.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,15.63MiB/31.09GiB,0.05%,39.2kB/25.8kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,14.05MiB/31.09GiB,0.04%,21.9kB/12.9kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.29%,15.45MiB/31.09GiB,0.05%,95.2kB/84.2kB,0B/0B,15
7218321e4e90,oai-udm,0.38%,11.96MiB/31.09GiB,0.04%,30.2kB/20kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.06MiB/31.09GiB,0.12%,541kB/264kB,0B/0B,1
ae395bc92632,oai-nrf,0.49%,11.87MiB/31.09GiB,0.04%,26.9kB/11.2kB,0B/0B,7
e915d098e124,mysql,0.26%,401.3MiB/31.09GiB,1.26%,191kB/461kB,201kB/279MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,7.562MiB/31.09GiB,0.02%,11.6kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.31%,47.25MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,156.97%,763.2MiB/31.09GiB,2.40%,39MB/40MB,298MB/388MB,54
a89bf687d13c,r_agent,1.49%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.39%,13.3MiB/31.09GiB,0.04%,79.4kB/36.1kB,0B/0B,7
5202830792c1,oai-ausf,0.42%,12.01MiB/31.09GiB,0.04%,22.6kB/12.1kB,0B/0B,7
b6700381562a,oai-amf,0.02%,15.98MiB/31.09GiB,0.05%,40.4kB/28.3kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,14.68MiB/31.09GiB,0.05%,22.4kB/13.8kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,15.66MiB/31.09GiB,0.05%,166kB/155kB,0B/0B,15
7218321e4e90,oai-udm,0.39%,12.32MiB/31.09GiB,0.04%,30.2kB/20kB,0B/0B,7
125fb38de96f,cn-agent,0.45%,38.07MiB/31.09GiB,0.12%,583kB/284kB,0B/0B,1
ae395bc92632,oai-nrf,0.43%,12.21MiB/31.09GiB,0.04%,28.3kB/11.9kB,0B/0B,7
e915d098e124,mysql,0.40%,401.5MiB/31.09GiB,1.26%,205kB/497kB,201kB/281MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,7.871MiB/31.09GiB,0.02%,11.6kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.53%,46.75MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,155.55%,763.2MiB/31.09GiB,2.40%,39.2MB/40.2MB,298MB/390MB,54
a89bf687d13c,r_agent,0.91%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.30%,13.61MiB/31.09GiB,0.04%,79.4kB/36.1kB,0B/0B,7
5202830792c1,oai-ausf,0.29%,12.25MiB/31.09GiB,0.04%,22.6kB/12.1kB,0B/0B,7
b6700381562a,oai-amf,0.00%,16.18MiB/31.09GiB,0.05%,41.1kB/29.5kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,14.89MiB/31.09GiB,0.05%,22.8kB/14.6kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,15.95MiB/31.09GiB,0.05%,166kB/155kB,0B/0B,15
7218321e4e90,oai-udm,0.31%,12.59MiB/31.09GiB,0.04%,30.2kB/20kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.08MiB/31.09GiB,0.12%,623kB/303kB,0B/0B,1
ae395bc92632,oai-nrf,0.30%,12.78MiB/31.09GiB,0.04%,29.7kB/12.6kB,0B/0B,7
e915d098e124,mysql,0.22%,401.8MiB/31.09GiB,1.26%,219kB/534kB,201kB/281MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,7.961MiB/31.09GiB,0.03%,11.6kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.47%,46.9MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.82MiB/31.09GiB,0.09%,28.1kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,146.47%,763.4MiB/31.09GiB,2.40%,39.4MB/40.4MB,298MB/392MB,54
a89bf687d13c,r_agent,1.91%,139.5MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.29%,14.01MiB/31.09GiB,0.04%,79.4kB/36.1kB,0B/0B,7
5202830792c1,oai-ausf,0.23%,12.5MiB/31.09GiB,0.04%,22.6kB/12.1kB,0B/0B,7
b6700381562a,oai-amf,0.03%,16.43MiB/31.09GiB,0.05%,42.3kB/31.9kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,15.54MiB/31.09GiB,0.05%,23.2kB/15.5kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,16.24MiB/31.09GiB,0.05%,167kB/156kB,0B/0B,15
7218321e4e90,oai-udm,0.23%,13.34MiB/31.09GiB,0.04%,30.2kB/20kB,0B/0B,7
125fb38de96f,cn-agent,0.40%,38.27MiB/31.09GiB,0.12%,665kB/324kB,0B/0B,1
ae395bc92632,oai-nrf,0.25%,13.09MiB/31.09GiB,0.04%,31.1kB/13.4kB,0B/0B,7
e915d098e124,mysql,0.17%,401.9MiB/31.09GiB,1.26%,234kB/570kB,201kB/281MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,8.246MiB/31.09GiB,0.03%,11.6kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.53%,46.67MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.83MiB/31.09GiB,0.09%,28.2kB/10.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,175.62%,763.3MiB/31.09GiB,2.40%,39.6MB/40.5MB,298MB/394MB,54
a89bf687d13c,r_agent,0.43%,139.4MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.37%,14.14MiB/31.09GiB,0.04%,96.4kB/43.2kB,0B/0B,7
5202830792c1,oai-ausf,0.39%,12.75MiB/31.09GiB,0.04%,26.6kB/16.1kB,0B/0B,7
b6700381562a,oai-amf,0.16%,16.5MiB/31.09GiB,0.05%,49kB/38.8kB,0B/0B,11
578fdb9b6717,oai-smf,0.17%,15.57MiB/31.09GiB,0.05%,25.9kB/18.3kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.12%,16.25MiB/31.09GiB,0.05%,173kB/162kB,0B/0B,15
7218321e4e90,oai-udm,0.39%,13.48MiB/31.09GiB,0.04%,36.5kB/26.7kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,38.2MiB/31.09GiB,0.12%,706kB/343kB,0B/0B,1
ae395bc92632,oai-nrf,0.38%,13.09MiB/31.09GiB,0.04%,31.1kB/13.4kB,0B/0B,7
e915d098e124,mysql,0.44%,401.9MiB/31.09GiB,1.26%,251kB/619kB,201kB/282MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,8.246MiB/31.09GiB,0.03%,11.6kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.43%,47.09MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
